Threads,Peak Performance (Mega Loops Per Second),Average Performance (Mega Loops Per Second)
1,388.558298,388.300403
Index,Sum
9143,-34904.539062
9144,-34243.363281
9145,-26187.982422
9146,-31944.187500
9147,-48130.812500
9148,-37875.902344
9149,-29373.625000
9150,-37275.671875
9151,-46441.878906
9152,-38170.722656
9153,-38705.191406
9154,-40879.953125
9155,-49449.566406
9156,-35487.000000
9157,-40620.863281
9158,-37225.917969
9159,-41675.566406
9160,-46460.464844
9161,-42449.386719
9162,-40226.332031
9163,-52014.558594
9164,-49221.195312
9165,-51898.093750
9166,-49307.718750
9167,-39599.812500
9168,-47908.996094
9169,-36543.730469
9170,-41863.765625
9171,-44461.062500
9172,-49900.644531
9173,-40733.007812
9174,-34473.195312
9175,-39014.414062
9176,-53405.457031
9177,-44173.753906
9178,-42218.136719
9179,-30937.226562
9180,-37774.660156
9181,-35472.515625
9182,-44292.296875
9183,-23958.560547
9184,-39027.687500
9185,-41047.261719
9186,-29494.148438
9187,-34053.527344
9188,-32832.433594
9189,-40665.140625
9190,-41416.332031
9191,-28670.376953
9192,-14912.997070
9193,-25806.142578
9194,-28404.421875
9195,-34054.191406
9196,-30294.597656
9197,-24326.980469
9198,-35873.984375
9199,-31688.230469
9200,-22081.802734
9201,-22068.769531
9202,-27274.919922
9203,-18565.361328
9204,-14946.767578
9205,-22797.812500
9206,-22313.328125
9207,-18274.601562
9208,-9164.068359
9209,-12927.491211
9210,-14957.006836
9211,-17329.755859
9212,-16330.658203
9213,-7266.741699
9214,-19839.414062
9215,-2168.537842
9216,9903.259766
9217,-9761.651367
9218,9108.991211
9219,-10614.376953
9220,-0.345478
9221,12099.512695
9222,6070.541504
9223,10041.462891
9224,8776.881836
9225,6977.137695
9226,12010.769531
9227,11412.391602
9228,19023.041016
9229,8103.047363
9230,20576.164062
9231,14463.044922
9232,22038.757812
9233,20981.445312
9234,9880.583984
9235,15086.137695
9236,23485.445312
9237,23408.595703
9238,12009.475586
9239,26499.281250
9240,28934.105469
9241,31183.435547
9242,36160.726562
9243,31234.228516
9244,36047.214844
9245,36602.082031
9246,28733.013672
9247,34882.949219
9248,31656.673828
9249,31756.707031
9250,33329.222656
9251,28577.210938
9252,36698.445312
9253,41167.046875
9254,32362.480469
9255,44648.992188
9256,40728.980469
9257,47449.250000
9258,33981.261719
9259,48867.675781
9260,34625.644531
9261,42552.472656
9262,38719.890625
9263,27143.742188
9264,32688.109375
9265,49843.855469
9266,39847.960938
9267,36735.207031
9268,50017.875000
9269,43043.824219
9270,40767.765625
9271,26943.841797
9272,54815.386719
9273,51957.742188
9274,46619.746094
9275,46202.136719
9276,43685.503906
9277,45406.140625
9278,49145.871094
9279,32014.458984
9280,43547.789062
9281,46539.421875
9282,52776.867188
9283,35744.117188
9284,40491.410156
9285,39010.335938
9286,29523.423828
9287,40171.046875
9288,39683.281250
9289,31097.097656
9290,22644.005859
9291,44414.859375
9292,33646.179688
9293,38877.664062
9294,38201.417969
9295,43082.882812
9296,35539.921875
9297,36910.968750
9298,36955.835938
9299,41460.855469
9300,30162.232422
9301,22298.287109
9302,25146.589844
9303,31442.523438
9304,23788.812500
9305,35908.703125
9306,23254.541016
9307,31829.958984
9308,30013.751953
9309,25993.638672
9310,25181.662109
9311,27203.375000
9312,23388.255859
9313,9306.983398
9314,25945.140625
9315,9355.967773
9316,22516.888672
9317,7163.079102
9318,12239.294922
9319,4935.000488
9320,960.870972
9321,582.964905
9322,9721.122070
9323,571.256165
9324,2004.091187
9325,-2242.803467
9326,3313.939697
9327,-7215.000000
9328,3518.564453
9329,4982.855957
9330,-2197.582764
9331,-6369.242188
9332,-1666.196167
9333,1380.801270
9334,1700.262207
9335,-8348.911133
9336,-2985.757812
9337,-17669.830078
9338,-9745.509766
9339,-12887.513672
9340,-22247.693359
9341,-12832.464844
9342,-29049.066406
9343,-27174.287109
9344,-22536.591797
9345,-14113.346680
9346,-18468.867188
9347,-20960.335938
9348,-39105.273438
9349,-20747.417969
9350,-36776.421875
9351,-26174.826172
9352,-27113.976562
9353,-28582.271484
9354,-29143.574219
9355,-24682.916016
9356,-47264.093750
9357,-36182.378906
9358,-26035.804688
9359,-35749.523438
9360,-35544.316406
9361,-31886.041016
9362,-41565.003906
9363,-32764.552734
9364,-32157.525391
9365,-36485.472656
9366,-44857.125000
9367,-38541.867188
9368,-44478.902344
9369,-40461.734375
9370,-40956.441406
9371,-46888.097656
9372,-42346.671875
9373,-45908.890625
9374,-41267.867188
9375,-46381.800781
9376,-46508.816406
9377,-34346.808594
9378,-39402.015625
9379,-40650.656250
9380,-33396.761719
9381,-30818.197266
9382,-43100.214844
9383,-51432.769531
9384,-56290.683594
9385,-38755.031250
9386,-44689.093750
9387,-43485.046875
9388,-47897.429688
9389,-50585.140625
9390,-51109.152344
9391,-43894.511719
9392,-42948.523438
9393,-40062.156250
9394,-40043.656250
9395,-40986.113281
9396,-35021.769531
9397,-45827.316406
9398,-47032.957031
9399,-34927.066406
9400,-47482.417969
9401,-29749.429688
9402,-54232.234375
9403,-41666.242188
9404,-24147.208984
9405,-27768.294922
9406,-37105.125000
9407,-37320.917969
9408,-31440.396484
9409,-26041.705078
9410,-22628.281250
9411,-23369.195312
9412,-22740.843750
9413,-22331.462891
9414,-16680.527344
9415,-21560.732422
9416,-18471.074219
9417,-23573.255859
9418,-29947.320312
9419,-26171.998047
9420,-25018.955078
9421,-24498.601562
9422,-22182.080078
9423,-13219.844727
9424,-8381.378906
9425,-22164.359375
9426,-4229.816406
9427,-6487.716309
9428,-7051.706543
9429,-6539.194824
9430,6647.576660
9431,2691.125488
9432,-10972.923828
9433,-7213.451660
9434,-242.506516
9435,-1832.469116
9436,8328.006836
9437,10375.161133
9438,443.202576
9439,3643.373291
9440,13701.407227
9441,15579.265625
9442,6524.007812
9443,15076.292969
9444,10686.575195
9445,10817.434570
9446,14383.519531
9447,13359.812500
9448,12891.789062
9449,13433.169922
9450,19032.310547
9451,25221.302734
9452,17040.355469
9453,19036.060547
9454,39949.218750
9455,24455.515625
9456,25286.722656
9457,23301.894531
9458,20447.662109
9459,32215.310547
9460,28117.871094
9461,30782.964844
9462,25574.042969
9463,29697.398438
9464,40395.394531
9465,33578.578125
9466,35051.433594
9467,38929.457031
9468,40756.589844
9469,36046.320312
9470,30514.755859
9471,38244.234375
9472,47125.273438
9473,33929.355469
9474,43989.878906
9475,42542.085938
9476,33944.441406
9477,38026.960938
9478,45402.535156
9479,40542.859375
9480,48815.425781
9481,46498.335938
9482,36759.816406
9483,49241.875000
9484,52613.691406
9485,59018.820312
9486,43204.562500
9487,50563.316406
9488,43603.460938
9489,37395.367188
9490,45096.894531
9491,36590.855469
9492,43309.761719
9493,51931.828125
9494,45414.222656
9495,39611.718750
9496,30610.156250
9497,40659.167969
9498,48068.148438
9499,43275.214844
9500,48413.074219
9501,37488.042969
9502,30521.230469
9503,39409.875000
9504,46314.785156
9505,35634.675781
9506,37640.449219
9507,39300.105469
9508,40520.453125
9509,34944.785156
9510,41937.468750
9511,34224.667969
9512,30011.324219
9513,35817.453125
9514,28256.681641
9515,34205.843750
9516,28133.542969
9517,33034.371094
9518,35489.078125
9519,30389.439453
9520,26705.693359
9521,21696.007812
9522,23459.240234
9523,18603.675781
9524,30904.041016
9525,23462.103516
9526,19583.292969
9527,16083.023438
9528,22633.171875
9529,11297.317383
9530,10795.631836
9531,10452.634766
9532,5529.793457
9533,20042.746094
9534,15519.069336
9535,21781.021484
9536,13257.668945
9537,4948.362793
9538,2814.009521
9539,-3044.444336
9540,-3963.951172
9541,3727.432373
9542,9677.383789
9543,-8722.515625
9544,-3191.442627
9545,786.195435
9546,-14881.367188
9547,-5449.050781
9548,-15152.937500
9549,-11500.836914
9550,-13307.785156
9551,-7818.123535
9552,-13539.300781
9553,-21675.800781
9554,-1444.972656
9555,-24184.085938
9556,-7964.042480
9557,-4634.542969
9558,-15934.038086
9559,-14499.665039
9560,-23107.667969
9561,-33153.085938
9562,-31359.103516
9563,-17322.164062
9564,-28267.570312
9565,-29083.755859
9566,-21928.259766
9567,-34667.890625
9568,-30938.195312
9569,-29722.664062
9570,-28881.042969
9571,-33117.781250
9572,-32498.273438
9573,-33806.597656
9574,-22952.017578
9575,-31982.441406
9576,-28562.900391
9577,-41913.101562
9578,-27421.925781
9579,-33802.691406
9580,-44879.500000
9581,-41401.304688
9582,-48978.308594
9583,-54346.417969
9584,-48664.398438
9585,-44183.453125
9586,-29029.912109
9587,-40554.722656
9588,-33138.707031
9589,-56305.683594
9590,-40419.843750
9591,-53119.742188
9592,-51137.425781
9593,-31496.427734
9594,-45118.652344
9595,-42613.472656
9596,-49845.679688
9597,-37972.800781
9598,-49359.769531
9599,-41247.492188
9600,-56071.070312
9601,-39907.753906
9602,-41763.675781
9603,-47619.785156
9604,-34676.558594
9605,-33082.789062
9606,-45784.769531
9607,-40468.121094
9608,-35163.433594
9609,-34628.785156
9610,-43365.613281
9611,-38826.253906
9612,-33150.621094
9613,-52923.304688
9614,-50095.007812
9615,-38499.632812
9616,-36467.167969
9617,-22442.425781
9618,-42202.113281
9619,-41420.398438
9620,-36115.804688
9621,-27298.294922
9622,-31987.517578
9623,-44246.210938
9624,-23870.271484
9625,-38461.027344
9626,-31457.707031
9627,-20289.560547
9628,-18681.123047
9629,-30936.021484
9630,-28174.992188
9631,-17448.931641
9632,-28128.568359
9633,-21412.617188
9634,-22098.835938
9635,-30500.787109
9636,-9500.346680
9637,-9505.095703
9638,-22697.476562
9639,-9313.986328
9640,-20131.468750
9641,-12729.848633
9642,-3405.582275
9643,-13946.346680
9644,-9310.422852
9645,2357.683105
9646,-11432.217773
9647,-15786.043945
9648,-9049.823242
9649,-14714.436523
9650,-2817.722656
9651,-7098.190918
9652,-455.798920
9653,1675.924683
9654,2746.098145
9655,16321.919922
9656,14761.143555
9657,6572.495605
9658,7079.376953
9659,14975.965820
9660,7034.053223
9661,6476.609375
9662,18334.738281
9663,21080.138672
9664,14627.959961
9665,22027.158203
9666,20485.878906
9667,17815.076172
9668,25213.042969
9669,25182.273438
9670,21640.921875
9671,32836.496094
9672,29371.695312
9673,32895.453125
9674,32198.826172
9675,12681.293945
9676,26206.466797
9677,28321.958984
9678,31309.732422
9679,35370.820312
9680,31853.542969
9681,40759.539062
9682,41100.652344
9683,40709.128906
9684,35818.894531
9685,31420.171875
9686,26081.681641
9687,39521.550781
9688,36013.199219
9689,34399.785156
9690,49471.261719
9691,37660.117188
9692,47762.253906
9693,41485.628906
9694,44628.488281
9695,40430.519531
9696,44523.820312
9697,52033.710938
9698,42091.164062
9699,45936.742188
9700,41633.914062
9701,39316.531250
9702,42228.171875
9703,39506.507812
9704,48421.230469
9705,45079.769531
9706,43391.726562
9707,48734.828125
9708,39739.367188
9709,53942.234375
9710,47052.363281
9711,42678.265625
9712,46208.773438
9713,44546.714844
9714,55144.347656
9715,33792.378906
9716,30189.330078
9717,37583.214844
9718,41156.828125
9719,39777.117188
9720,34385.832031
9721,44798.843750
9722,30349.849609
9723,44839.238281
9724,26691.906250
9725,33264.890625
9726,36524.125000
9727,32506.470703
9728,32758.962891
9729,34540.097656
9730,33867.488281
9731,36141.125000
9732,31376.314453
9733,36822.066406
9734,28164.412109
9735,32157.050781
9736,29207.824219
9737,15640.182617
9738,21375.765625
9739,11821.565430
9740,18831.931641
9741,18898.400391
9742,15382.919922
9743,18807.154297
9744,10860.207031
9745,19616.791016
9746,11687.913086
9747,25930.111328
9748,12645.513672
9749,12504.495117
9750,4345.263184
9751,6199.412598
9752,-2066.927002
9753,-5504.702148
9754,5689.215332
9755,5870.242188
9756,9924.180664
9757,5393.357422
9758,6221.571777
9759,13656.419922
9760,8641.717773
9761,2512.958740
9762,-5651.331543
9763,-11115.459961
9764,-12060.006836
9765,-11481.056641
9766,-18572.380859
9767,2656.335693
9768,-11746.078125
9769,-8815.832031
9770,-19554.185547
9771,-13391.484375
9772,-22463.109375
9773,-20525.078125
9774,-24242.867188
9775,-24554.677734
9776,-29191.867188
9777,-34751.390625
9778,-19493.000000
9779,-30950.550781
9780,-24513.193359
9781,-20212.103516
9782,-23375.080078
9783,-26293.328125
9784,-25950.478516
9785,-37109.656250
9786,-32084.072266
9787,-28976.896484
9788,-39660.695312
9789,-28053.982422
9790,-38295.785156
9791,-36627.710938
9792,-34806.820312
9793,-36071.707031
9794,-40269.597656
9795,-44765.046875
9796,-46062.011719
9797,-52050.832031
9798,-42274.765625
9799,-40609.125000
9800,-31818.560547
9801,-35661.820312
9802,-42330.410156
9803,-36411.128906
9804,-53538.566406
9805,-51364.929688
9806,-46593.828125
9807,-46626.722656
9808,-39503.441406
9809,-42518.113281
9810,-45556.132812
9811,-44978.847656
9812,-45071.164062
9813,-41136.363281
9814,-49198.234375
9815,-51876.011719
9816,-40727.039062
9817,-49522.238281
9818,-46652.062500
9819,-33866.871094
9820,-42814.621094
9821,-38700.183594
9822,-37676.953125
9823,-37342.945312
9824,-42216.179688
9825,-52889.226562
9826,-49034.402344
9827,-50200.406250
9828,-37444.714844
9829,-42494.144531
9830,-41331.660156
9831,-46209.531250
9832,-36940.203125
9833,-31904.166016
9834,-39526.957031
9835,-33167.257812
9836,-33215.238281
9837,-31985.906250
9838,-30127.302734
9839,-36972.035156
9840,-30383.191406
9841,-29901.750000
9842,-27130.976562
9843,-26425.394531
9844,-36770.984375
9845,-30081.794922
9846,-19877.158203
9847,-12742.110352
9848,-22159.568359
9849,-27785.009766
9850,-32245.341797
9851,-11488.892578
9852,-29710.988281
9853,-7123.952637
9854,-33028.937500
9855,1633.264038
9856,-11439.625977
9857,-4792.846680
9858,-24030.394531
9859,-2889.841797
9860,-9639.510742
9861,-19494.103516
9862,3991.781738
9863,4104.408691
9864,-3721.911865
9865,-3915.126953
9866,4267.812988
9867,-15249.049805
9868,1328.149170
9869,-3031.182861
9870,3501.356689
9871,10926.944336
9872,-1659.256348
9873,3721.080811
9874,3222.827393
9875,18364.888672
9876,13713.365234
9877,11103.487305
9878,7503.969238
9879,18780.087891
9880,21517.041016
9881,22296.509766
9882,32015.859375
9883,17059.048828
9884,22338.384766
9885,19206.332031
9886,17556.986328
9887,14887.749023
9888,25716.636719
9889,22784.271484
9890,39521.851562
9891,25968.822266
9892,36481.269531
9893,18688.652344
9894,41482.863281
9895,29141.730469
9896,25031.953125
9897,43239.074219
9898,31458.169922
9899,39811.656250
9900,37641.148438
9901,32847.109375
9902,50341.050781
9903,42860.425781
9904,52343.785156
9905,48844.007812
9906,40245.191406
9907,50029.558594
9908,33125.582031
9909,40594.191406
9910,34938.777344
9911,24116.439453
9912,32305.304688
9913,46225.339844
9914,51742.523438
9915,39397.078125
9916,46469.433594
9917,35539.332031
9918,49469.496094
9919,52219.355469
9920,43940.523438
9921,45037.527344
9922,41866.546875
9923,41325.125000
9924,47325.539062
9925,41123.480469
9926,51503.656250
9927,44498.890625
9928,44762.343750
9929,43512.042969
9930,42717.144531
9931,40479.078125
9932,31776.814453
9933,29946.041016
9934,44733.324219
9935,36620.730469
9936,39785.281250
9937,44558.281250
9938,38151.667969
9939,41287.750000
9940,36726.878906
9941,44231.582031
9942,33714.332031
9943,29225.916016
9944,23445.775391
9945,32539.292969
9946,37767.531250
9947,32145.912109
9948,26985.337891
9949,25145.894531
9950,33912.480469
9951,37839.449219
9952,31348.361328
9953,22130.634766
9954,29971.890625
9955,12604.166992
9956,30358.970703
9957,26425.416016
9958,26695.642578
9959,2738.986328
9960,18450.708984
9961,14081.906250
9962,10549.216797
9963,16156.253906
9964,13570.581055
9965,11460.427734
9966,16689.365234
9967,7683.372070
9968,3717.977783
9969,-2681.088867
9970,12070.944336
9971,-2979.679932
9972,5803.312500
9973,2819.979736
9974,-6115.778320
9975,-8891.027344
9976,-1204.015747
9977,2140.723633
9978,-5489.520996
9979,-8843.640625
9980,-10279.011719
9981,371.768555
9982,-11178.604492
9983,-13535.948242
9984,-13501.910156
9985,-6156.472168
9986,-16916.638672
9987,-11553.671875
9988,-17957.179688
9989,-12919.055664
9990,-19527.716797
9991,-16855.615234
9992,-22134.621094
9993,-23035.455078
9994,-26923.406250
9995,-25445.832031
9996,-24504.314453
9997,-19826.783203
9998,-26298.093750
9999,-34439.765625
10000,-32301.500000
10001,-42121.921875
10002,-31671.873047
10003,-38678.628906
10004,-25290.421875
10005,-26815.273438
10006,-38133.074219
10007,-27609.486328
10008,-42251.855469
10009,-52323.625000
10010,-32965.621094
10011,-30345.312500
10012,-39411.843750
10013,-41012.070312
10014,-48055.093750
10015,-40612.074219
10016,-35222.242188
10017,-35599.726562
10018,-36617.316406
10019,-51036.132812
10020,-42309.171875
10021,-54656.464844
10022,-43929.156250
10023,-39892.285156
10024,-51454.511719
10025,-50740.707031
10026,-39848.476562
10027,-36850.761719
10028,-51377.828125
10029,-42142.062500
10030,-36213.375000
10031,-46463.789062
10032,-49108.074219
10033,-37994.589844
10034,-41666.375000
10035,-39429.347656
10036,-37567.148438
10037,-44854.671875
10038,-38236.558594
10039,-43850.187500
10040,-50684.097656
10041,-44089.527344
10042,-32308.412109
10043,-29404.179688
10044,-38702.523438
10045,-24122.511719
10046,-38774.367188
10047,-49616.187500
10048,-38659.601562
10049,-49518.781250
10050,-37925.269531
10051,-35148.699219
10052,-41255.820312
10053,-36130.472656
10054,-24230.332031
10055,-17780.363281
10056,-27308.892578
10057,-31174.146484
10058,-22288.142578
10059,-20626.611328
10060,-27075.791016
10061,-16167.399414
10062,-25890.539062
10063,-37020.332031
10064,-21540.007812
10065,-24065.427734
10066,-23386.105469
10067,-13927.162109
10068,-18162.021484
10069,-16603.900391
10070,-12741.717773
10071,-13157.825195
10072,-14858.464844
10073,-4212.091797
10074,-15039.175781
10075,5604.800293
10076,-2224.956787
10077,615.371704
10078,-2253.263916
10079,-9137.095703
10080,-7087.695801
10081,3522.731689
10082,-11504.483398
10083,-2654.438721
10084,9259.822266
10085,8004.370117
10086,9432.789062
10087,3596.673096
10088,6569.365723
10089,8986.972656
10090,8583.382812
10091,11553.233398
10092,8484.732422
10093,13601.199219
10094,13151.059570
10095,18438.535156
10096,22343.044922
10097,17189.277344
10098,5073.020508
10099,21531.080078
10100,29916.755859
10101,20780.273438
10102,11612.782227
10103,20627.621094
10104,30410.046875
10105,34574.839844
10106,46569.171875
10107,29067.500000
10108,26029.718750
10109,27008.914062
10110,31488.414062
10111,33737.812500
10112,39404.902344
10113,26349.001953
10114,18037.712891
10115,44744.308594
10116,40977.203125
10117,37414.359375
10118,37456.453125
10119,40102.535156
